"animalID","season","date","area","observer","withpup","age","birth_date","precision"
46133,2022,2022-02-07,"AP","A. Favilla","1",9,2022-01-17,4
19971,2022,2022-02-07,"AP","A. Favilla","1",21,2022-01-16,7
40338,2022,2022-02-07,"AP","A. Favilla","0",10,NA,NA
40883,2022,2022-02-07,"SBW","A. Favilla","1",10,2022-02-05,11
48257,2022,2022-02-07,"SBW","A. Favilla","1",5,2022-02-06,15
42560,2022,2022-02-07,"APG","A. Favilla","1",9,2022-01-27,2
44448,2022,2022-02-07,"APG","A. Favilla","1",8,2022-01-21,1
48244,2022,2022-02-07,"BBSU","A. Favilla","1",5,2022-01-29,NA
42029,2022,2022-02-07,"TSB","A. Favilla","1",9,2022-02-02,2
49201,2022,2022-02-07,"TSC","A. Favilla","0",4,2022-01-18,1
40798,2022,2022-02-07,"TSB","A. Favilla","1",10,2022-02-03,2
45776,2022,2022-02-07,"BBN","A. Favilla","1",7,2022-01-27,2
36567,2022,2022-02-07,"BBN","A. Favilla","1",12,2022-01-25,6
40660,2022,2022-02-07,"BBN","A. Favilla","1",10,2022-01-26,1
41910,2022,2022-02-07,"BBN","A. Favilla","1",9,2022-01-23,NA
47083,2022,2022-02-07,"BBSL","R. Holser","1",6,2022-01-17,1
40339,2022,2022-02-07,"BBSL","R. Holser","1",10,2022-01-21,1
36681,2022,2022-02-07,"BBSL","R. Holser","1",12,2022-01-30,1
46863,2022,2022-02-07,"BBSL","R. Holser","1",6,2022-02-06,10
36567,2022,2022-02-07,"BBN","R. Holser","1",12,2022-01-25,6
46595,2022,2022-02-07,"BBN","R. Holser","1",6,2022-01-23,3
41910,2022,2022-02-07,"BBN","R. Holser","1",9,2022-01-23,NA
40645,2022,2022-02-07,"BBN","R. Holser","1",10,2022-01-21,NA
40834,2022,2022-02-07,"MBBU","R. Holser","1",10,2022-01-20,1
45093,2022,2022-02-07,"MBBU","R. Holser","1",7,2022-01-07,1
47126,2022,2022-02-07,"BBSU","O. Daniels","1",6,2022-01-28,1
48244,2022,2022-02-07,"BBSU","O. Daniels","1",5,2022-01-29,NA
46905,2022,2022-02-07,"BBSU","O. Daniels","1",6,2022-01-11,1
45465,2022,2022-02-07,"BBSU","O. Daniels","1",7,2022-01-31,1
48154,2022,2022-02-07,"BBSL","O. Daniels","1",5,2022-01-24,NA
36681,2022,2022-02-07,"BBSL","O. Daniels","0",12,2022-01-30,1
46787,2022,2022-02-07,"BBSL","O. Daniels","1",6,2022-01-27,1
40411,2022,2022-02-07,"BBSL","O. Daniels","1",10,2022-01-16,2
40932,2022,2022-02-07,"TSB","O. Daniels","1",10,2022-01-19,1
45564,2022,2022-02-07,"TSB","O. Daniels","1",7,2022-01-14,1
45093,2022,2022-02-07,"TSB","O. Daniels","1",7,2022-01-07,1
49544,2022,2022-02-07,"TSB","O. Daniels","1",4,2022-01-26,1
36382,2022,2022-02-07,"NP0","P. Robinson","1",12,2022-01-18,1
49395,2022,2022-02-07,"NP0","P. Robinson","1",4,2022-01-20,2
49843,2022,2022-02-07,"NP3","P. Robinson","1",4,2022-01-20,2
44204,2022,2022-02-07,"NP5","P. Robinson","1",8,2022-01-26,1
44571,2022,2022-02-07,"NP5","P. Robinson","1",8,2022-01-17,1
40660,2022,2022-02-07,"BBN","P. Robinson","1",10,2022-01-26,1
41910,2022,2022-02-07,"BBN","P. Robinson","1",9,2022-01-23,NA
45440,2022,2022-02-07,"17","P. Robinson","1",7,2022-02-07,NA
46857,2022,2022-02-07,"BBSL","R. Beltran","1",6,2022-02-05,1
50905,2022,2022-02-07,"BBSL","R. Beltran","0",4,2022-02-02,3
46787,2022,2022-02-07,"BBSL","R. Beltran","1",6,2022-01-27,1
40339,2022,2022-02-07,"BBSL","R. Beltran","1",10,2022-01-21,1
48986,2022,2022-02-07,"BBSL","R. Beltran","0",4,2022-01-12,1
47126,2022,2022-02-07,"BBSL","R. Beltran","1",6,2022-01-28,1
46905,2022,2022-02-07,"BBSL","R. Beltran","1",6,2022-01-11,1
40062,2022,2022-02-07,"BBSL","R. Beltran","1",10,2022-02-07,5
48244,2022,2022-02-07,"BBSL","R. Beltran","1",5,2022-01-29,NA
36444,2022,2022-02-08,"BBSL","A. Favilla","1",13,2022-01-25,5
46136,2022,2022-02-08,"AP","A. Favilla","1",9,2022-01-22,3
45425,2022,2022-02-08,"AP","A. Favilla","1",7,2022-01-21,1
47123,2022,2022-02-08,"AP","A. Favilla","1",6,2022-01-24,5
46787,2022,2022-02-08,"AP","A. Favilla","1",6,2022-01-27,1
45093,2022,2022-02-08,"MBBL","A. Favilla","1",7,2022-01-07,1
40834,2022,2022-02-08,"MBBL","A. Favilla","1",10,2022-01-20,1
48332,2022,2022-02-07,"APG","R. Beltran","1",5,2022-01-23,1
46863,2022,2022-02-07,"AP","R. Beltran","1",6,2022-02-06,10
49594,2022,2022-02-07,"AP","R. Beltran","1",4,2022-01-17,2
49676,2022,2022-02-07,"AP","R. Beltran","1",4,2022-01-20,1
50133,2022,2022-02-07,"AP","R. Beltran","1",4,2022-02-07,16
19971,2022,2022-02-07,"AP","R. Beltran","1",21,2022-01-16,7
46960,2022,2022-02-07,"AP","R. Beltran","0",6,2022-01-16,1
49650,2022,2022-02-07,"AP","R. Beltran","1",4,2022-01-20,1
48332,2022,2022-02-07,"AP","R. Beltran","1",5,2022-01-23,1
40366,2022,2022-02-07,"SBW","R. Beltran","1",10,2022-01-17,1
44448,2022,2022-02-07,"SBW","R. Beltran","1",8,2022-01-21,1
46986,2022,2022-02-07,"SBW","R. Beltran","1",6,2022-01-19,1
47032,2022,2022-02-07,"SBW","R. Beltran","1",6,2022-01-10,1
48514,2022,2022-02-07,"TSW","R. Beltran","0",5,2022-02-05,3
42029,2022,2022-02-07,"TSW","R. Beltran","1",9,2022-02-02,2
49201,2022,2022-02-07,"TSC","R. Beltran","0",4,2022-01-18,1
40884,2022,2022-02-07,"TSB","R. Beltran","1",10,2022-01-27,1
45564,2022,2022-02-07,"TSB","R. Beltran","1",7,2022-01-14,1
38521,2022,2022-02-07,"TSB","R. Beltran","1",11,2022-01-24,4
50475,2022,2022-02-07,"TSB","R. Beltran","0",3,NA,NA
49266,2022,2022-02-07,"TSB","R. Beltran","3",4,2022-01-21,1
33914,2022,2022-02-07,"TSB","R. Beltran","1",13,2022-01-27,2
40932,2022,2022-02-07,"TSB","R. Beltran","1",10,2022-01-19,1
47416,2022,2022-02-07,"SBE","R. Beltran","1",7,2022-01-16,NA
40867,2022,2022-02-07,"SBE","R. Beltran","1",10,2022-01-20,3
47444,2022,2022-02-07,"SBE","R. Beltran","1",7,2022-01-25,4
40047,2022,2022-02-07,"SBE","R. Beltran","1",10,2022-01-27,1
46903,2022,2022-02-07,"APG","R. Beltran","1",6,2022-02-07,NA
42560,2022,2022-02-07,"APG","R. Beltran","1",9,2022-01-27,2
40883,2022,2022-02-07,"AP","R. Beltran","1",10,2022-02-05,11
40502,2022,2022-02-07,"AP","R. Beltran","1",10,2022-01-25,2
47083,2022,2022-02-07,"AP","R. Beltran","1",6,2022-01-17,1
34677,2022,2022-02-07,"AP","R. Beltran","1",13,2022-01-27,4
47140,2022,2022-02-07,"AP","R. Beltran","1",6,2022-01-18,1
40339,2022,2022-02-07,"AP","R. Beltran","1",10,2022-01-21,1
48154,2022,2022-02-07,"BBSL","R. Beltran","1",5,2022-01-24,NA
36681,2022,2022-02-07,"BBSL","R. Beltran","1",12,2022-01-30,1
48935,2022,2022-02-07,"NP2","J. Kendall-Bar","1",4,2022-02-07,6
42657,2022,2022-02-07,"NP2","J. Kendall-Bar","1",9,2022-01-28,1
44962,2022,2022-02-07,"NP2","J. Kendall-Bar","1",7,2022-01-15,1
36985,2022,2022-02-07,"NP2","J. Kendall-Bar","1",13,2022-01-15,2
40287,2022,2022-02-07,"NP2","J. Kendall-Bar","1",10,2022-01-15,1
46653,2022,2022-02-07,"NP2","J. Kendall-Bar","1",6,2022-01-16,3
46859,2022,2022-02-07,"NP2","J. Kendall-Bar","1",6,2022-01-23,2
42321,2022,2022-02-07,"NP2","J. Kendall-Bar","1",9,2022-01-22,2
36382,2022,2022-02-07,"NP0","J. Kendall-Bar","1",12,2022-01-18,1
34254,2022,2022-02-07,"NP0","J. Kendall-Bar","1",13,2022-02-03,NA
49395,2022,2022-02-07,"NP0","J. Kendall-Bar","1",4,2022-01-20,2
50258,2022,2022-02-07,"NP0","J. Kendall-Bar","1",4,2022-01-20,2
42286,2022,2022-02-07,"NP0","J. Kendall-Bar","1",9,2022-01-27,2
50132,2022,2022-02-07,"NP2","J. Kendall-Bar","1",4,2022-01-24,1
48482,2022,2022-02-07,"NP2","J. Kendall-Bar","2",5,2022-01-27,1
38430,2022,2022-02-07,"NP2","J. Kendall-Bar","1",11,2022-01-28,1
49843,2022,2022-02-07,"NP3","J. Kendall-Bar","1",4,2022-01-20,2
17258,2022,2022-02-07,"NP3","J. Kendall-Bar","1",17,2022-01-23,3
37988,2022,2022-02-07,"NP5","J. Kendall-Bar","1",11,2022-01-26,1
44066,2022,2022-02-07,"NP5","J. Kendall-Bar","1",8,2022-01-27,1
48082,2022,2022-02-07,"NP5","J. Kendall-Bar","1",5,2022-01-22,2
44177,2022,2022-02-07,"NP5","J. Kendall-Bar","1",8,2022-01-30,2
38400,2022,2022-02-07,"NP5","J. Kendall-Bar","1",11,2022-01-20,2
44571,2022,2022-02-07,"NP5","J. Kendall-Bar","1",8,2022-01-17,1
44349,2022,2022-02-07,"NP5","J. Kendall-Bar","1",8,2022-02-07,7
44204,2022,2022-02-07,"NP5","J. Kendall-Bar","1",8,2022-01-26,1
36567,2022,2022-02-07,"NP5","J. Kendall-Bar","1",12,2022-01-25,6
40660,2022,2022-02-07,"NP5","J. Kendall-Bar","1",10,2022-01-26,1
46595,2022,2022-02-07,"NP5","J. Kendall-Bar","1",6,2022-01-23,3
38470,2022,2022-02-07,"NP5","J. Kendall-Bar","1",11,2022-01-31,1
41910,2022,2022-02-07,"NP5","J. Kendall-Bar","1",9,2022-01-23,NA
50905,2022,2022-02-08,"BBSL","D. Shen","0",4,2022-02-02,3
46787,2022,2022-02-08,"BBSL","D. Shen","1",6,2022-01-27,1
46136,2022,2022-02-08,"BBSL","D. Shen","1",9,2022-01-22,3
48154,2022,2022-02-08,"BBSL","D. Shen","1",5,2022-01-24,NA
46133,2022,2022-02-08,"APG","R. Holser","1",9,2022-01-17,4
36681,2022,2022-02-08,"BBSL","R. Holser","1",12,2022-01-30,1
38528,2022,2022-02-08,"BBSL","R. Holser","1",11,2022-01-16,3
47126,2022,2022-02-08,"BBSU","R. Holser","1",6,2022-01-28,1
48593,2022,2022-02-08,"BBSU","R. Holser","2",6,2022-01-29,2
46595,2022,2022-02-08,"BBN","R. Holser","1",6,2022-01-23,3
45776,2022,2022-02-08,"BBN","R. Holser","1",7,2022-01-27,2
40660,2022,2022-02-08,"BBN","R. Holser","1",10,2022-01-26,1
40645,2022,2022-02-08,"BBN","R. Holser","1",10,2022-01-21,NA
41910,2022,2022-02-08,"BBN","R. Holser","1",9,2022-01-23,NA
45425,2022,2022-02-08,"AP","P. Robinson","1",7,2022-01-21,1
40339,2022,2022-02-08,"AP","P. Robinson","1",10,2022-01-21,1
50905,2022,2022-02-08,"BBSL","P. Robinson","0",4,2022-02-02,3
46857,2022,2022-02-08,"BBSL","P. Robinson","1",6,2022-02-05,1
36382,2022,2022-02-08,"NP0","P. Robinson","1",12,2022-01-18,1
50258,2022,2022-02-08,"NP0","P. Robinson","0",4,2022-01-20,2
49395,2022,2022-02-08,"NP0","P. Robinson","1",4,2022-01-20,2
42286,2022,2022-02-08,"NP0","P. Robinson","1",9,2022-01-27,2
34254,2022,2022-02-08,"NP0","P. Robinson","1",13,2022-02-03,NA
50132,2022,2022-02-08,"NP1","P. Robinson","2",4,2022-01-24,1
48935,2022,2022-02-08,"NP1","P. Robinson","1",4,2022-02-07,6
36985,2022,2022-02-08,"NP2","P. Robinson","1",13,2022-01-15,2
42321,2022,2022-02-08,"NP2","P. Robinson","1",9,2022-01-22,2
44962,2022,2022-02-08,"NP2","P. Robinson","1",7,2022-01-15,1
40287,2022,2022-02-08,"NP2","P. Robinson","1",10,2022-01-15,1
38369,2022,2022-02-08,"NP2","P. Robinson","1",11,2022-01-15,2
38430,2022,2022-02-08,"NP2","P. Robinson","1",11,2022-01-28,1
46859,2022,2022-02-08,"NP2","P. Robinson","1",6,2022-01-23,2
49843,2022,2022-02-08,"NP3","P. Robinson","1",4,2022-01-20,2
36636,2022,2022-02-08,"NP5","P. Robinson","1",12,2022-01-28,1
37988,2022,2022-02-08,"NP5","P. Robinson","1",11,2022-01-26,1
38470,2022,2022-02-08,"NP5","P. Robinson","1",11,2022-01-31,1
48082,2022,2022-02-08,"NP5","P. Robinson","1",5,2022-01-22,2
44571,2022,2022-02-08,"NP5","P. Robinson","1",8,2022-01-17,1
41763,2022,2022-02-08,"NP5","P. Robinson","1",9,2022-02-01,1
49219,2022,2022-02-08,"NP5","P. Robinson","1",4,2022-01-28,1
42657,2022,2022-02-08,"NP2","P. Robinson","1",9,2022-01-28,1
46909,2022,2022-02-08,"SBEL","P. Morris","1",6,2022-01-23,3
40618,2022,2022-02-08,"SBEL","P. Morris","1",10,2022-01-19,2
47444,2022,2022-02-08,"SBEL","P. Morris","1",7,2022-01-25,4
46986,2022,2022-02-08,"SBEL","P. Morris","1",6,2022-01-19,1
20643,2022,2022-02-08,"TSB","P. Morris","1",15,2022-02-08,2
46703,2022,2022-02-08,"TSB","P. Morris","1",6,2022-01-30,1
38521,2022,2022-02-08,"TSB","P. Morris","1",11,2022-01-24,4
46988,2022,2022-02-08,"TSB","P. Morris","1",6,2022-02-06,1
47126,2022,2022-02-08,"BBSU","P. Morris","1",6,2022-01-28,1
48154,2022,2022-02-08,"BBSL","P. Morris","1",5,2022-01-24,NA
50905,2022,2022-02-08,"BBSL","P. Morris","0",4,2022-02-02,3
40339,2022,2022-02-08,"BBSL","P. Morris","1",10,2022-01-21,1
47123,2022,2022-02-08,"APBN","P. Morris","1",6,2022-01-24,5
45425,2022,2022-02-08,"APBN","P. Morris","1",7,2022-01-21,1
46845,2022,2022-02-08,"AP","P. Morris","1",6,2022-02-06,11
44355,2022,2022-02-08,"SBW","P. Morris","1",8,2022-01-22,2
46960,2022,2022-02-08,"AP","P. Morris","0",6,2022-01-16,1
46136,2022,2022-02-08,"BBSL","P. Morris","1",9,2022-01-22,3
36444,2022,2022-02-08,"BBSL","P. Morris","1",13,2022-01-25,5
36681,2022,2022-02-08,"BBSL","P. Morris","1",12,2022-01-30,1
40062,2022,2022-02-08,"BBSU","P. Morris","1",10,2022-02-07,5
33914,2022,2022-02-08,"TSB","P. Morris","1",13,2022-01-27,2
40884,2022,2022-02-08,"TSB","P. Morris","1",10,2022-01-27,1
46988,2022,2022-02-09,"TSB","R. Holser","1",6,2022-02-06,1
45081,2022,2022-02-09,"TSB","R. Holser","1",7,2022-01-24,3
38521,2022,2022-02-09,"TSB","R. Holser","1",11,2022-01-24,4
50475,2022,2022-02-09,"TSB","R. Holser","0",3,NA,NA
40798,2022,2022-02-09,"TSB","R. Holser","1",10,2022-02-03,2
44023,2022,2022-02-09,"TSB","R. Holser","1",12,2022-01-17,2
42029,2022,2022-02-09,"TSB","R. Holser","1",9,2022-02-02,2
34244,2022,2022-02-09,"SBE","R. Holser","1",13,2022-01-27,2
48291,2022,2022-02-09,"SBE","R. Holser","1",5,2022-01-31,2
44448,2022,2022-02-09,"SBW","R. Holser","1",8,2022-01-21,1
47444,2022,2022-02-09,"SBE","R. Holser","1",7,2022-01-25,4
44316,2022,2022-02-09,"TSB","R. Holser","1",8,2022-01-29,2
1561,2022,2022-02-09,"TSB","R. Holser","0",20,2022-02-13,1
33914,2022,2022-02-09,"TSB","R. Holser","1",13,2022-01-27,2
40932,2022,2022-02-09,"TSB","R. Holser","1",10,2022-01-19,1
20643,2022,2022-02-09,"TSB","R. Holser","1",15,2022-02-08,2
48514,2022,2022-02-09,"SBE","R. Holser","0",5,2022-02-05,3
46986,2022,2022-02-09,"SBE","R. Holser","1",6,2022-01-19,1
46703,2022,2022-02-09,"TSB","R. Holser","1",6,2022-01-30,1
40047,2022,2022-02-09,"SBE","R. Holser","1",10,2022-01-27,1
47032,2022,2022-02-09,"SBW","R. Holser","1",6,2022-01-10,1
40840,2022,2022-02-09,"SBW","R. Holser","1",10,2022-01-17,5
46903,2022,2022-02-09,"SBW","R. Holser","1",6,2022-02-07,NA
48332,2022,2022-02-09,"APG","R. Holser","1",5,2022-01-23,1
40502,2022,2022-02-09,"SBW","R. Holser","1",10,2022-01-25,2
42560,2022,2022-02-09,"SBW","R. Holser","1",9,2022-01-27,2
49676,2022,2022-02-09,"AP","R. Holser","0",4,2022-01-20,1
46845,2022,2022-02-09,"AP","R. Holser","1",6,2022-02-06,11
46960,2022,2022-02-09,"AP","R. Holser","0",6,2022-01-16,1
48257,2022,2022-02-09,"AP","R. Holser","1",5,2022-02-06,15
40883,2022,2022-02-09,"SBW","R. Holser","1",10,2022-02-05,11
49650,2022,2022-02-09,"APG","R. Holser","1",4,2022-01-20,1
40338,2022,2022-02-09,"AP","R. Holser","0",10,NA,NA
49594,2022,2022-02-09,"AP","R. Holser","0",4,2022-01-17,2
46136,2022,2022-02-09,"BBSL","R. Holser","1",9,2022-01-22,3
40411,2022,2022-02-09,"BBSL","R. Holser","1",10,2022-01-16,2
40339,2022,2022-02-09,"BBSL","R. Holser","1",10,2022-01-21,1
46787,2022,2022-02-09,"BBSL","R. Holser","1",6,2022-01-27,1
46857,2022,2022-02-09,"BBSL","R. Holser","1",6,2022-02-05,1
48154,2022,2022-02-09,"BBSL","R. Holser","1",5,2022-01-24,NA
36681,2022,2022-02-09,"BBSL","R. Holser","1",12,2022-01-30,1
47126,2022,2022-02-09,"BBSL","R. Holser","1",6,2022-01-28,1
45465,2022,2022-02-09,"BBSU","R. Holser","1",7,2022-01-31,1
40062,2022,2022-02-09,"BBSU","R. Holser","1",10,2022-02-07,5
48244,2022,2022-02-09,"BBSU","R. Holser","1",5,2022-01-29,NA
50905,2022,2022-02-09,"BMB","R. Holser","0",4,2022-02-02,3
40834,2022,2022-02-09,"MBBU","R. Holser","1",10,2022-01-20,1
46909,2022,2022-02-09,"SBE","R. Holser","1",6,2022-01-23,3
48474,2022,2022-02-09,"TSB","R. Holser","1",5,2022-01-27,2
46857,2022,2022-02-09,"BBSL","R. Beltran","1",6,2022-02-05,1
38528,2022,2022-02-09,"BBSL","D. Shen","1",11,2022-01-16,3
46136,2022,2022-02-09,"AP","D. Shen","1",9,2022-01-22,3
47140,2022,2022-02-09,"AP","D. Shen","1",6,2022-01-18,1
40502,2022,2022-02-09,"SBW","D. Shen","1",10,2022-01-25,2
48332,2022,2022-02-09,"AP","D. Shen","1",5,2022-01-23,1
40660,2022,2022-02-09,"BBN","P.Morris","1",10,2022-01-26,1
36567,2022,2022-02-09,"BBN","P.Morris","1",12,2022-01-25,6
41910,2022,2022-02-09,"BBN","P.Morris","1",9,2022-01-23,NA
46595,2022,2022-02-09,"BBN","P.Morris","1",6,2022-01-23,3
45776,2022,2022-02-09,"BBN","P.Morris","1",7,2022-01-27,2
49395,2022,2022-02-09,"NP0","P.Morris","1",4,2022-01-20,2
42286,2022,2022-02-09,"NP0","P.Morris","1",9,2022-01-27,2
36382,2022,2022-02-09,"NP0","P.Morris","1",12,2022-01-18,1
50258,2022,2022-02-09,"NP0","P.Morris","1",4,2022-01-20,2
46907,2022,2022-02-09,"NP1","P.Morris","1",6,2022-02-09,NA
38430,2022,2022-02-09,"NP1","P.Morris","1",11,2022-01-28,1
42657,2022,2022-02-09,"NP1","P.Morris","1",9,2022-01-28,1
48482,2022,2022-02-09,"NP1","P.Morris","1",5,2022-01-27,1
48935,2022,2022-02-09,"NP1","P.Morris","1",4,2022-02-07,6
44962,2022,2022-02-09,"NP1","P.Morris","0",7,2022-01-15,1
46859,2022,2022-02-09,"NP2","P.Morris","1",6,2022-01-23,2
36985,2022,2022-02-09,"NP2","P.Morris","1",13,2022-01-15,2
40287,2022,2022-02-09,"NP2","P.Morris","1",10,2022-01-15,1
42321,2022,2022-02-09,"NP2","P.Morris","1",9,2022-01-22,2
46653,2022,2022-02-09,"NP2","P.Morris","1",6,2022-01-16,3
17258,2022,2022-02-09,"NP3","P.Morris","1",17,2022-01-23,3
49843,2022,2022-02-09,"NP3","P.Morris","1",4,2022-01-20,2
44375,2022,2022-02-09,"NP3","P.Morris","1",8,2022-01-28,1
48082,2022,2022-02-09,"NP5","P.Morris","1",5,2022-01-22,2
44571,2022,2022-02-09,"NP5","P.Morris","1",8,2022-01-17,1
49219,2022,2022-02-10,"NP4","C. Nasr","1",4,2022-01-28,1
44177,2022,2022-02-10,"NP4","C. Nasr","1",8,2022-01-30,2
38470,2022,2022-02-10,"NP4","C. Nasr","1",11,2022-01-31,1
44204,2022,2022-02-10,"NP4","C. Nasr","1",8,2022-01-26,1
44349,2022,2022-02-10,"NP4","C. Nasr","1",8,2022-02-07,7
49843,2022,2022-02-10,"NP3","C. Nasr","1",4,2022-01-20,2
50132,2022,2022-02-10,"NP2","C. Nasr","1",4,2022-01-24,1
48935,2022,2022-02-10,"NP2","C. Nasr","1",4,2022-02-07,6
46907,2022,2022-02-10,"NP1","C. Nasr","1",6,2022-02-09,NA
36382,2022,2022-02-10,"NP0","C. Nasr","1",12,2022-01-18,1
42286,2022,2022-02-10,"NP0","C. Nasr","1",9,2022-01-27,2
50258,2022,2022-02-10,"NP0","C. Nasr","1",4,2022-01-20,2
42657,2022,2022-02-10,"NP2","C. Nasr","1",9,2022-01-28,1
46653,2022,2022-02-10,"NP2","C. Nasr","1",6,2022-01-16,3
42321,2022,2022-02-10,"NP2","C. Nasr","1",9,2022-01-22,2
48082,2022,2022-02-10,"NP4","C. Nasr","1",5,2022-01-22,2
44571,2022,2022-02-10,"NP4","C. Nasr","1",8,2022-01-17,1
40645,2022,2022-02-10,"BBN","R. Holser","1",10,2022-01-21,NA
46595,2022,2022-02-10,"BBN","R. Holser","1",6,2022-01-23,3
40660,2022,2022-02-10,"BBN","R. Holser","1",10,2022-01-26,1
45776,2022,2022-02-10,"BBN","R. Holser","1",7,2022-01-27,2
40834,2022,2022-02-10,"MBBU","R. Holser","1",10,2022-01-20,1
48514,2022,2022-02-11,"TSB","R. Beltran","0",5,2022-02-05,3
46909,2022,2022-02-11,"TSB","R. Beltran","1",6,2022-01-23,3
40062,2022,2022-02-11,"APG","R. Beltran","1",10,2022-02-07,5
45465,2022,2022-02-11,"APG","R. Beltran","1",7,2022-01-31,1
41910,2022,2022-02-11,"BBN","R. Beltran","1",9,2022-01-23,NA
48482,2022,2022-02-11,"NP2","R. Beltran","1",5,2022-01-27,1
42657,2022,2022-02-11,"NP2","R. Beltran","1",9,2022-01-28,1
46988,2022,2022-02-11,"TSB","R. Beltran","1",6,2022-02-06,1
1561,2022,2022-02-11,"TSB","R. Beltran","0",20,2022-02-13,1
42257,2022,2022-02-11,"TSB","R. Beltran","1",9,2022-02-03,2
40932,2022,2022-02-11,"TSB","R. Beltran","1",10,2022-01-19,1
34244,2022,2022-02-11,"TSB","R. Beltran","1",13,2022-01-27,2
40951,2022,2022-02-11,"TSB","R. Beltran","1",10,2022-01-31,4
20643,2022,2022-02-11,"TSB","R. Beltran","1",15,2022-02-08,2
46817,2022,2022-02-11,"SBW","R. Beltran","1",6,2022-02-11,NA
46986,2022,2022-02-11,"SBW","R. Beltran","1",6,2022-01-19,1
46960,2022,2022-02-11,"AP","R. Beltran","0",6,2022-01-16,1
48332,2022,2022-02-11,"AP","R. Beltran","1",5,2022-01-23,1
49676,2022,2022-02-11,"AP","R. Beltran","0",4,2022-01-20,1
46863,2022,2022-02-11,"BBSL","R. Beltran","1",6,2022-02-06,10
48244,2022,2022-02-11,"BBSL","R. Beltran","1",5,2022-01-29,NA
46787,2022,2022-02-11,"BBSL","R. Beltran","1",6,2022-01-27,1
36681,2022,2022-02-11,"BBSL","R. Beltran","1",12,2022-01-30,1
46857,2022,2022-02-11,"BBSL","R. Beltran","1",6,2022-02-05,1
40339,2022,2022-02-11,"BBSL","R. Beltran","1",10,2022-01-21,1
44571,2022,2022-02-11,"NP4","R. Beltran","1",8,2022-01-17,1
49219,2022,2022-02-11,"NP4","R. Beltran","1",4,2022-01-28,1
44204,2022,2022-02-11,"NP4","R. Beltran","1",8,2022-01-26,1
40834,2022,2022-02-11,"MBBU","R. Holser","1",10,2022-01-20,1
41763,2022,2022-02-11,"NP4","R. Beltran","1",9,2022-02-01,1
44177,2022,2022-02-11,"NP4","R. Beltran","1",8,2022-01-30,2
44066,2022,2022-02-11,"NP4","R. Beltran","1",8,2022-01-27,1
36636,2022,2022-02-11,"NP4","R. Beltran","1",12,2022-01-28,1
38400,2022,2022-02-11,"NP4","R. Beltran","1",11,2022-01-20,2
44349,2022,2022-02-11,"NP4","R. Beltran","1",8,2022-02-07,7
49843,2022,2022-02-11,"NP3","R. Beltran","1",4,2022-01-20,2
46902,2022,2022-02-11,"NP3","R. Beltran","1",6,2022-01-25,1
44375,2022,2022-02-11,"NP3","R. Beltran","1",8,2022-01-28,1
38430,2022,2022-02-11,"NP2","R. Beltran","1",11,2022-01-28,1
50258,2022,2022-02-11,"NP0","R. Beltran","0",4,2022-01-20,2
49504,2022,2022-02-11,"NP0","R. Beltran","1",4,2022-01-23,2
49395,2022,2022-02-11,"NP0","R. Beltran","1",4,2022-01-20,2
36382,2022,2022-02-11,"NP0","R. Beltran","1",12,2022-01-18,1
34254,2022,2022-02-11,"NP0","R. Beltran","1",13,2022-02-03,NA
40884,2022,2022-02-11,"TSB","P. Morris","1",10,2022-01-27,1
40884,2022,2022-02-11,"TSB","P. Morris","2",10,2022-01-27,1
38521,2022,2022-02-11,"TSB","P. Morris","1",11,2022-01-24,4
1561,2022,2022-02-11,"TSB","P. Morris","0",20,2022-02-13,1
48343,2022,2022-02-11,"TSB","P. Morris","1",5,2022-01-24,NA
46703,2022,2022-02-11,"TSB","P. Morris","1",6,2022-01-30,1
46909,2022,2022-02-11,"SBEL","P. Morris","1",6,2022-01-23,3
40366,2022,2022-02-11,"SBEL","P. Morris","1",10,2022-01-17,1
40307,2022,2022-02-11,"APG","P. Morris","1",10,2022-01-20,1
47032,2022,2022-02-11,"SBW","P. Morris","1",6,2022-01-10,1
49676,2022,2022-02-11,"AP","P. Morris","0",4,2022-01-20,1
48332,2022,2022-02-11,"AP","P. Morris","1",5,2022-01-23,1
40339,2022,2022-02-11,"BBSL","P. Morris","1",10,2022-01-21,1
46136,2022,2022-02-11,"BBSL","P. Morris","1",9,2022-01-22,3
46857,2022,2022-02-11,"BBSL","P. Morris","1",6,2022-02-05,1
46905,2022,2022-02-05,"BBSU","C. Nasr","1",6,2022-01-11,1
47126,2022,2022-02-05,"BBSU","C. Nasr","1",6,2022-01-28,1
45465,2022,2022-02-05,"BBSU","C. Nasr","1",7,2022-01-31,1
48244,2022,2022-02-05,"BBSU","C. Nasr","1",5,2022-01-29,NA
40339,2022,2022-02-12,"BBSL","A. Favilla","1",10,2022-01-21,1
40062,2022,2022-02-12,"BBSL","A. Favilla","1",10,2022-02-07,5
46863,2022,2022-02-12,"BBSL","A. Favilla","1",6,2022-02-06,10
45465,2022,2022-02-12,"BBSL","A. Favilla","1",7,2022-01-31,1
34677,2022,2022-02-12,"BBSL","A. Favilla","1",13,2022-01-27,4
47140,2022,2022-02-12,"APG","A. Favilla","1",6,2022-01-18,1
40834,2022,2022-02-12,"MBBU","A. Favilla","1",10,2022-01-20,1
40645,2022,2022-02-12,"BBN","A. Favilla","1",10,2022-01-21,NA
